ASN,ConnectionType,CountryCode,DNSResolver,IPAddress,Network,ProbeID,TestDateTime,Server,QueryTime,Status
37645,Wireless80211,AO,154.66.104.151,129.122.226.88,ZAP-Angola,c413f443-0297-4666-9d6f-bc7c0c85ea82,/Date(1561112814961+0000)/,1.1.1.1,89,ServFail
37645,Wireless80211,AO,154.66.104.151,129.122.226.88,ZAP-Angola,c413f443-0297-4666-9d6f-bc7c0c85ea82,/Date(1561112816412+0000)/,8.8.8.8,67,NoError
37645,Wireless80211,AO,154.66.104.151,129.122.226.88,ZAP-Angola,c413f443-0297-4666-9d6f-bc7c0c85ea82,/Date(1561112817808+0000)/,9.9.9.9,4,Refused
37545,Ethernet,BI,41.79.224.0,41.79.224.10,BBSS,e078462a-e8dc-4d49-9d4f-14d72fee451b,/Date(1561112819237+0000)/,1.1.1.1,182,ServFail
37545,Ethernet,BI,41.79.224.0,41.79.224.10,BBSS,e078462a-e8dc-4d49-9d4f-14d72fee451b,/Date(1561112820924+0000)/,8.8.8.8,31,NoError
37545,Ethernet,BI,41.79.224.0,41.79.224.10,BBSS,e078462a-e8dc-4d49-9d4f-14d72fee451b,/Date(1561112822724+0000)/,9.9.9.9,3,NoError
37447,Ethernet,CD,169.239.158.0,169.239.158.121,Orange-rdc,7fa8fc4c-1264-4ad7-95d9-7dd48a93c331,/Date(1561112821694+0000)/,1.1.1.1,255,NoError
37447,Ethernet,CD,169.239.158.0,169.239.158.121,Orange-rdc,7fa8fc4c-1264-4ad7-95d9-7dd48a93c331,/Date(1561112823317+0000)/,8.8.8.8,60,NoError
37447,Ethernet,CD,169.239.158.0,169.239.158.121,Orange-rdc,7fa8fc4c-1264-4ad7-95d9-7dd48a93c331,/Date(1561112825002+0000)/,9.9.9.9,223,Refused
29571,Wireless80211,CI,74.125.73.77,154.68.5.148,Orange Cote d'Ivoire,60e149b0-7b44-4d49-a080-5f11dd8ea101,/Date(1561112823938+0000)/,1.1.1.1,268,NoError
29571,Wireless80211,CI,74.125.73.77,154.68.5.148,Orange Cote d'Ivoire,60e149b0-7b44-4d49-a080-5f11dd8ea101,/Date(1561112825685+0000)/,8.8.8.8,138,NoError
29571,Wireless80211,CI,74.125.73.77,154.68.5.148,Orange Cote d'Ivoire,60e149b0-7b44-4d49-a080-5f11dd8ea101,/Date(1561112827185+0000)/,9.9.9.9,85,NoError
36947,Ethernet,DZ,41.110.30.2,105.105.190.226,Algerie Telecom,80a89350-4b2a-4d37-939b-2e3844844d9b,/Date(1561112824509+0000)/,1.1.1.1,115,NoError
36947,Wireless80211,DZ,41.110.30.2,105.98.179.140,Algerie Telecom,a2c04962-12a1-4537-8eb8-663d402654dc,/Date(1561112824576+0000)/,1.1.1.1,114,NoError
36947,Wireless80211,DZ,41.110.30.2,105.103.254.45,Algerie Telecom,32e01261-8150-44f9-9cc0-406f22ffbe73,/Date(1561112824625+0000)/,1.1.1.1,120,NoError
36947,Ethernet,DZ,41.110.30.2,197.200.124.165,Algerie Telecom,dfb13a42-3327-46bf-9aef-b62b4ca784c8,/Date(1561112825135+0000)/,1.1.1.1,246,NoError
36947,Ethernet,DZ,41.110.32.2,197.200.86.76,Algerie Telecom,054efe3f-585b-4856-9977-4024ba427244,/Date(1561112825213+0000)/,1.1.1.1,308,NoError
36947,Wireless80211,DZ,41.110.32.2,197.206.189.19,Algerie Telecom,c420634f-acd9-426f-a9f4-5982bcdab4fc,/Date(1561112825504+0000)/,1.1.1.1,304,NoError
36947,Ethernet,DZ,41.110.32.2,197.200.4.67,Algerie Telecom,21e3a6c7-6e45-4657-9864-b246dec57856,/Date(1561112826403+0000)/,1.1.1.1,230,NoError
36947,Wireless80211,DZ,41.110.31.2,41.102.200.35,Algerie Telecom,90094f21-5fec-4966-a2f0-61ca9f3bd00b,/Date(1561112829226+0000)/,1.1.1.1,162,NoError
36947,Wireless80211,DZ,8.0.26.132,105.101.205.219,Algerie Telecom,f0dfb4f9-9fbe-4223-ab37-e81100a99f35,/Date(1561112833742+0000)/,1.1.1.1,206,NoError
36947,Wireless80211,DZ,41.110.31.2,41.102.200.35,Algerie Telecom,90094f21-5fec-4966-a2f0-61ca9f3bd00b,/Date(1561112825084+0000)/,8.8.8.8,171,NoError
36947,Ethernet,DZ,41.110.30.2,105.105.190.226,Algerie Telecom,80a89350-4b2a-4d37-939b-2e3844844d9b,/Date(1561112825256+0000)/,8.8.8.8,49,NoError
36947,Wireless80211,DZ,41.110.30.2,105.103.254.45,Algerie Telecom,32e01261-8150-44f9-9cc0-406f22ffbe73,/Date(1561112825323+0000)/,8.8.8.8,41,NoError
36947,Wireless80211,DZ,41.110.30.2,105.98.179.140,Algerie Telecom,a2c04962-12a1-4537-8eb8-663d402654dc,/Date(1561112825335+0000)/,8.8.8.8,47,NoError
36947,Ethernet,DZ,41.110.30.2,197.200.124.165,Algerie Telecom,dfb13a42-3327-46bf-9aef-b62b4ca784c8,/Date(1561112826060+0000)/,8.8.8.8,35,NoError
36947,Ethernet,DZ,41.110.32.2,197.200.86.76,Algerie Telecom,054efe3f-585b-4856-9977-4024ba427244,/Date(1561112826463+0000)/,8.8.8.8,37,NoError
36947,Wireless80211,DZ,41.110.32.2,197.206.189.19,Algerie Telecom,c420634f-acd9-426f-a9f4-5982bcdab4fc,/Date(1561112826650+0000)/,8.8.8.8,47,NoError
36947,Ethernet,DZ,41.110.32.2,197.200.4.67,Algerie Telecom,21e3a6c7-6e45-4657-9864-b246dec57856,/Date(1561112828204+0000)/,8.8.8.8,92,NoError
36947,Wireless80211,DZ,8.0.26.132,105.101.205.219,Algerie Telecom,f0dfb4f9-9fbe-4223-ab37-e81100a99f35,/Date(1561112829890+0000)/,8.8.8.8,40,NoError
36947,Ethernet,DZ,41.110.30.2,105.105.190.226,Algerie Telecom,80a89350-4b2a-4d37-939b-2e3844844d9b,/Date(1561112826175+0000)/,9.9.9.9,97,Refused
36947,Wireless80211,DZ,41.110.30.2,105.98.179.140,Algerie Telecom,a2c04962-12a1-4537-8eb8-663d402654dc,/Date(1561112826176+0000)/,9.9.9.9,83,Refused
36947,Wireless80211,DZ,41.110.30.2,105.103.254.45,Algerie Telecom,32e01261-8150-44f9-9cc0-406f22ffbe73,/Date(1561112826352+0000)/,9.9.9.9,85,Refused
36947,Wireless80211,DZ,41.110.31.2,41.102.200.35,Algerie Telecom,90094f21-5fec-4966-a2f0-61ca9f3bd00b,/Date(1561112827197+0000)/,9.9.9.9,201,Refused
36947,Ethernet,DZ,41.110.30.2,197.200.124.165,Algerie Telecom,dfb13a42-3327-46bf-9aef-b62b4ca784c8,/Date(1561112827296+0000)/,9.9.9.9,193,Refused
36947,Wireless80211,DZ,41.110.32.2,197.206.189.19,Algerie Telecom,c420634f-acd9-426f-a9f4-5982bcdab4fc,/Date(1561112827696+0000)/,9.9.9.9,195,NoError
36947,Ethernet,DZ,41.110.32.2,197.200.86.76,Algerie Telecom,054efe3f-585b-4856-9977-4024ba427244,/Date(1561112828063+0000)/,9.9.9.9,189,NoError
36947,Ethernet,DZ,41.110.32.2,197.200.4.67,Algerie Telecom,21e3a6c7-6e45-4657-9864-b246dec57856,/Date(1561112830130+0000)/,9.9.9.9,230,NoError
36947,Wireless80211,DZ,8.0.26.132,105.101.205.219,Algerie Telecom,f0dfb4f9-9fbe-4223-ab37-e81100a99f35,/Date(1561112831366+0000)/,9.9.9.9,204,Refused
8452,Wireless80211,EG,156.220.162.0,156.220.162.251,TE Data,3f702235-ea4a-4bc4-8d91-5e3c00192c47,/Date(1561112826050+0000)/,1.1.1.1,112,ServFail
8452,Wireless80211,EG,156.220.162.0,156.220.162.251,TE Data,3f702235-ea4a-4bc4-8d91-5e3c00192c47,/Date(1561112835626+0000)/,8.8.8.8,4516,NoError
8452,Wireless80211,EG,156.220.162.0,156.220.162.251,TE Data,3f702235-ea4a-4bc4-8d91-5e3c00192c47,/Date(1561112860409+0000)/,9.9.9.9,4501,NoError
29614,Wireless80211,GH,41.210.7.0,41.210.7.178,Vodafone Ghana,ffe47ba1-4672-4ad9-84b0-430788c863d0,/Date(1561112834224+0000)/,1.1.1.1,843,NoError
29614,Wireless80211,GH,41.210.7.0,41.210.7.178,Vodafone Ghana,ffe47ba1-4672-4ad9-84b0-430788c863d0,/Date(1561112834142+0000)/,8.8.8.8,270,NoError
29614,Wireless80211,GH,41.210.7.0,41.210.7.178,Vodafone Ghana,ffe47ba1-4672-4ad9-84b0-430788c863d0,/Date(1561112835749+0000)/,9.9.9.9,6,Refused
37529,"Wireless80211,Ethernet",GQ,74.125.181.13,197.214.64.187,Gestora de Infraestructuras de Telecomunicaciones,3d71b34b-4303-4782-acbe-411b91b07a47,/Date(1561112839627+0000)/,1.1.1.1,1201,NoError
37529,"Wireless80211,Ethernet",GQ,74.125.181.13,197.214.64.187,Gestora de Infraestructuras de Telecomunicaciones,3d71b34b-4303-4782-acbe-411b91b07a47,/Date(1561112841585+0000)/,8.8.8.8,954,NoError
37529,"Wireless80211,Ethernet",GQ,74.125.181.13,197.214.64.187,Gestora de Infraestructuras de Telecomunicaciones,3d71b34b-4303-4782-acbe-411b91b07a47,/Date(1561112851607+0000)/,9.9.9.9,758,Refused
33771,Wireless80211,KE,41.203.211.3,41.80.68.194,Safaricom,be2fc4c8-97e8-4671-be8f-b7ac6e9e7492,/Date(1561112839006+0000)/,1.1.1.1,4028,NoError
33771,Wireless80211,KE,41.203.211.3,41.80.68.194,Safaricom,be2fc4c8-97e8-4671-be8f-b7ac6e9e7492,/Date(1561112840968+0000)/,8.8.8.8,3990,NoError
33771,Wireless80211,KE,41.203.211.3,41.80.68.194,Safaricom,be2fc4c8-97e8-4671-be8f-b7ac6e9e7492,/Date(1561112842030+0000)/,9.9.9.9,63,Refused
36903,Ethernet,MA,81.192.17.22,41.143.52.54,Maroc Telecom,c1111e0b-50e1-4626-a20e-1c2dbf967790,/Date(1561112833957+0000)/,1.1.1.1,183,NoError
36903,Wireless80211,MA,81.192.17.82,41.248.237.181,Maroc Telecom,8e3c4043-7d90-4be7-84b3-e9a2f8c5643a,/Date(1561112833963+0000)/,1.1.1.1,103,NoError
36903,Ethernet,MA,81.192.21.50,41.250.232.222,Maroc Telecom,2c0ee6f1-ac2b-4295-8e47-9a016898c5a7,/Date(1561112834395+0000)/,1.1.1.1,303,NoError
36903,"Ethernet,Ethernet,Wireless80211",MA,81.192.17.90,160.176.73.171,Maroc Telecom ADSL,d92755a1-3242-4138-ac6f-5a813e06e360,/Date(1561112835183+0000)/,1.1.1.1,413,NoError
36903,Ethernet,MA,81.192.17.86,105.154.203.1,Maroc Telecom,61bfaa0c-b853-4d01-b061-a864b6343195,/Date(1561112835588+0000)/,1.1.1.1,365,NoError
36903,Wireless80211,MA,81.192.17.82,196.206.63.64,Maroc Telecom,be49f85e-b899-464b-8c7b-45749ee558d6,/Date(1561112843997+0000)/,1.1.1.1,732,NoError
36903,Ethernet,MA,81.192.17.22,41.143.52.54,Maroc Telecom,c1111e0b-50e1-4626-a20e-1c2dbf967790,/Date(1561112835017+0000)/,8.8.8.8,143,NoError
36903,Wireless80211,MA,81.192.17.82,41.248.237.181,Maroc Telecom,8e3c4043-7d90-4be7-84b3-e9a2f8c5643a,/Date(1561112835020+0000)/,8.8.8.8,27,NoError
36903,Ethernet,MA,81.192.21.50,41.250.232.222,Maroc Telecom,2c0ee6f1-ac2b-4295-8e47-9a016898c5a7,/Date(1561112835022+0000)/,8.8.8.8,23,NoError
36903,"Ethernet,Ethernet,Wireless80211",MA,81.192.17.90,160.176.73.171,Maroc Telecom ADSL,d92755a1-3242-4138-ac6f-5a813e06e360,/Date(1561112836298+0000)/,8.8.8.8,63,NoError
36903,Ethernet,MA,81.192.17.86,105.154.203.1,Maroc Telecom,61bfaa0c-b853-4d01-b061-a864b6343195,/Date(1561112844262+0000)/,8.8.8.8,4501,NoError
36903,Wireless80211,MA,81.192.17.82,196.206.63.64,Maroc Telecom,be49f85e-b899-464b-8c7b-45749ee558d6,/Date(1561112844734+0000)/,8.8.8.8,536,NoError
36903,Ethernet,MA,81.192.21.50,41.250.232.222,Maroc Telecom,2c0ee6f1-ac2b-4295-8e47-9a016898c5a7,/Date(1561112835590+0000)/,9.9.9.9,55,Refused
36903,Ethernet,MA,81.192.17.22,41.143.52.54,Maroc Telecom,c1111e0b-50e1-4626-a20e-1c2dbf967790,/Date(1561112836168+0000)/,9.9.9.9,196,Refused
36903,Wireless80211,MA,81.192.17.82,41.248.237.181,Maroc Telecom,8e3c4043-7d90-4be7-84b3-e9a2f8c5643a,/Date(1561112836373+0000)/,9.9.9.9,68,NoError
36903,"Ethernet,Ethernet,Wireless80211",MA,81.192.17.90,160.176.73.171,Maroc Telecom ADSL,d92755a1-3242-4138-ac6f-5a813e06e360,/Date(1561112837359+0000)/,9.9.9.9,96,NoError
36903,Ethernet,MA,81.192.17.86,105.154.203.1,Maroc Telecom,61bfaa0c-b853-4d01-b061-a864b6343195,/Date(1561112842367+0000)/,9.9.9.9,274,NoError
36903,Wireless80211,MA,81.192.17.82,196.206.63.64,Maroc Telecom,be49f85e-b899-464b-8c7b-45749ee558d6,/Date(1561112847516+0000)/,9.9.9.9,103,NoError
37148,Wireless80211,NG,129.205.112.254,41.203.78.210,globacom,2a0a1aa1-191f-4496-acea-ce8fd6967b47,/Date(1561112837267+0000)/,1.1.1.1,323,NoError
36923,Ethernet,NG,8.0.26.129,41.58.244.43,SWIFTNG,87c9d1f1-b3f3-47b9-b652-6c7a665cf6f5,/Date(1561112840024+0000)/,1.1.1.1,4201,NoError
37148,Wireless80211,NG,129.205.112.254,129.205.112.195,globacom,4c2299df-82e6-499b-8b11-23743fe06cc2,/Date(1561112840797+0000)/,1.1.1.1,750,NoError
37148,Wireless80211,NG,129.205.112.254,41.203.78.210,globacom,2a0a1aa1-191f-4496-acea-ce8fd6967b47,/Date(1561112838956+0000)/,8.8.8.8,68,NoError
37148,Wireless80211,NG,129.205.112.254,129.205.112.195,globacom,4c2299df-82e6-499b-8b11-23743fe06cc2,/Date(1561112841821+0000)/,8.8.8.8,30,NoError
36923,Ethernet,NG,8.0.26.129,41.58.244.43,SWIFTNG,87c9d1f1-b3f3-47b9-b652-6c7a665cf6f5,/Date(1561112843944+0000)/,8.8.8.8,4000,NoError
37148,Wireless80211,NG,129.205.112.254,41.203.78.210,globacom,2a0a1aa1-191f-4496-acea-ce8fd6967b47,/Date(1561112840370+0000)/,9.9.9.9,65,Refused
37148,Wireless80211,NG,129.205.112.254,129.205.112.195,globacom,4c2299df-82e6-499b-8b11-23743fe06cc2,/Date(1561112843306+0000)/,9.9.9.9,145,Refused
36923,Ethernet,NG,8.0.26.129,41.58.244.43,SWIFTNG,87c9d1f1-b3f3-47b9-b652-6c7a665cf6f5,/Date(1561112848765+0000)/,9.9.9.9,4001,NoError
37164,Ethernet,SL,197.215.105.0,197.215.105.10,Airtel(SL) Ltd,ddedba94-69fb-472d-9645-84ffb318895b,/Date(1561112841194+0000)/,1.1.1.1,139,NoError
37164,Ethernet,SL,197.215.105.0,197.215.105.10,Airtel(SL) Ltd,ddedba94-69fb-472d-9645-84ffb318895b,/Date(1561112842003+0000)/,8.8.8.8,128,NoError
37164,Ethernet,SL,197.215.105.0,197.215.105.10,Airtel(SL) Ltd,ddedba94-69fb-472d-9645-84ffb318895b,/Date(1561112842989+0000)/,9.9.9.9,124,NoError
8346,Wireless80211,SN,41.208.148.120,154.125.167.47,SONATEL Societe Nationale Des Telecommunications D,868ac648-3271-42f1-a936-e77b170b833f,/Date(1561112838743+0000)/,1.1.1.1,166,NoError
8346,Wireless80211,SN,41.208.148.120,154.125.167.47,SONATEL Societe Nationale Des Telecommunications D,868ac648-3271-42f1-a936-e77b170b833f,/Date(1561112839593+0000)/,8.8.8.8,112,NoError
8346,Wireless80211,SN,41.208.148.120,154.125.167.47,SONATEL Societe Nationale Des Telecommunications D,868ac648-3271-42f1-a936-e77b170b833f,/Date(1561112840747+0000)/,9.9.9.9,106,Refused
327864,Wireless80211,TD,169.255.153.0,169.255.153.163,Albideynet,d7b41a79-cdf6-499f-ad69-1220255497a0,/Date(1561112843127+0000)/,1.1.1.1,777,NoError
327864,Wireless80211,TD,169.255.153.0,169.255.153.163,Albideynet,d7b41a79-cdf6-499f-ad69-1220255497a0,/Date(1561112847018+0000)/,8.8.8.8,9,NoError
327864,Wireless80211,TD,169.255.153.0,169.255.153.163,Albideynet,d7b41a79-cdf6-499f-ad69-1220255497a0,/Date(1561112848377+0000)/,9.9.9.9,12,NoError
24691,Wireless80211,TG,41.207.160.45,196.171.192.225,Togo Telecom,47d85bd7-e1e4-473b-92bf-acf2ef41d066,/Date(1561112842938+0000)/,1.1.1.1,148,NoError
24691,Wireless80211,TG,41.207.160.45,196.171.192.225,Togo Telecom,47d85bd7-e1e4-473b-92bf-acf2ef41d066,/Date(1561112844177+0000)/,8.8.8.8,188,NoError
24691,"Ethernet,Ethernet,Ethernet",TG,41.207.160.45,196.171.192.225,Togo Telecom,bf182cb2-f94d-41fb-8ee1-3d480c69966a,/Date(1561112847927+0000)/,8.8.8.8,110,NoError
24691,Wireless80211,TG,41.207.160.45,196.171.192.225,Togo Telecom,47d85bd7-e1e4-473b-92bf-acf2ef41d066,/Date(1561112845501+0000)/,9.9.9.9,47,Refused
24691,"Ethernet,Ethernet,Ethernet",TG,41.207.160.45,196.171.192.225,Togo Telecom,bf182cb2-f94d-41fb-8ee1-3d480c69966a,/Date(1561112849688+0000)/,9.9.9.9,27,Refused
2609,Ethernet,TN,172.253.14.4,197.10.128.5,Tunisie Telecom,0cd8db1a-1f3e-4d1d-aeb0-f29d165dcb5d,/Date(1561112844722+0000)/,1.1.1.1,148,NoError
37705,Wireless80211,TN,197.0.198.0,197.0.198.56,TOPNET,cb7509fb-80e8-45a2-9f81-d458301542db,/Date(1561112844853+0000)/,1.1.1.1,255,NoError
2609,Ethernet,TN,172.253.14.4,197.10.128.5,Tunisie Telecom,0cd8db1a-1f3e-4d1d-aeb0-f29d165dcb5d,/Date(1561112845367+0000)/,8.8.8.8,17,NoError
37705,Wireless80211,TN,197.0.198.0,197.0.198.56,TOPNET,cb7509fb-80e8-45a2-9f81-d458301542db,/Date(1561112846153+0000)/,8.8.8.8,100,NoError
2609,Ethernet,TN,172.253.14.4,197.10.128.5,Tunisie Telecom,0cd8db1a-1f3e-4d1d-aeb0-f29d165dcb5d,/Date(1561112846156+0000)/,9.9.9.9,55,NoError
37705,Wireless80211,TN,197.0.198.0,197.0.198.56,TOPNET,cb7509fb-80e8-45a2-9f81-d458301542db,/Date(1561112847732+0000)/,9.9.9.9,128,NoError
327724,Wireless80211,UG,154.72.192.21,154.72.195.106,National Information Technology Authority Uganda,5047a02c-5ae3-4186-abc0-fcdc64b50915,/Date(1561112853304+0000)/,1.1.1.1,4654,NoError
327724,Wireless80211,UG,154.72.192.21,154.72.195.106,National Information Technology Authority Uganda,5047a02c-5ae3-4186-abc0-fcdc64b50915,/Date(1561112856461+0000)/,8.8.8.8,4501,NoError
327724,Wireless80211,UG,154.72.192.21,154.72.195.106,National Information Technology Authority Uganda,5047a02c-5ae3-4186-abc0-fcdc64b50915,/Date(1561112862367+0000)/,9.9.9.9,4501,NoError
37457,Wireless80211,ZA,196.43.50.229,105.186.246.237,Telkom Internet,2ec75c21-6154-446c-a898-e1d5b770beb9,/Date(1561112847072+0000)/,1.1.1.1,40,NoError
37457,Ethernet,ZA,196.43.42.232,105.225.85.156,Telkom Internet,627b3e16-ba7d-4768-a121-28017acbf3a8,/Date(1561112847076+0000)/,1.1.1.1,27,NoError
11845,Wireless80211,ZA,74.125.73.85,41.193.129.130,JHB FTTB Framed Routes,39d17338-1733-4563-89a2-5c4eca819b36,/Date(1561112847136+0000)/,1.1.1.1,5,NoError
3741,Wireless80211,ZA,168.209.88.204,197.100.27.193,Internet Solutions,8643da6f-e6b4-45a1-a68e-a11dc2f15380,/Date(1561112849560+0000)/,1.1.1.1,47,NoError
37457,Wireless80211,ZA,196.43.46.231,105.184.191.67,Telkom Internet,b2ce9a9f-05a3-4f6c-be29-2fbb5ccd62fd,/Date(1561112850514+0000)/,1.1.1.1,240,NoError
10474,Wireless80211,ZA,196.28.182.24,197.89.87.16,MWEB,5b482a4c-a0df-4c9c-8214-0980a24bc0f3,/Date(1561112881087+0000)/,1.1.1.1,2330,ServFail
37457,Ethernet,ZA,196.43.42.232,105.225.85.156,Telkom Internet,627b3e16-ba7d-4768-a121-28017acbf3a8,/Date(1561112848159+0000)/,8.8.8.8,26,NoError
3741,Wireless80211,ZA,168.209.88.204,197.100.27.193,Internet Solutions,8643da6f-e6b4-45a1-a68e-a11dc2f15380,/Date(1561112851767+0000)/,8.8.8.8,51,NoError
37457,Wireless80211,ZA,196.43.46.231,105.184.191.67,Telkom Internet,b2ce9a9f-05a3-4f6c-be29-2fbb5ccd62fd,/Date(1561112860619+0000)/,8.8.8.8,1732,NoError
10474,Wireless80211,ZA,196.28.182.24,197.89.87.16,MWEB,5b482a4c-a0df-4c9c-8214-0980a24bc0f3,/Date(1561112883968+0000)/,8.8.8.8,2071,NoError
11845,Wireless80211,ZA,74.125.73.85,41.193.129.130,JHB FTTB Framed Routes,39d17338-1733-4563-89a2-5c4eca819b36,/Date(1561112848033+0000)/,9.9.9.9,4,NoError
37457,Wireless80211,ZA,196.43.50.229,105.186.246.237,Telkom Internet,2ec75c21-6154-446c-a898-e1d5b770beb9,/Date(1561112848416+0000)/,9.9.9.9,27,Refused
10474,Wireless80211,ZA,,197.86.149.77,MWEB,9d5f0633-8efd-4de8-bc54-d2231c67033a,/Date(1561112848770+0000)/,9.9.9.9,33,Refused
37457,Ethernet,ZA,196.43.42.232,105.225.85.156,Telkom Internet,627b3e16-ba7d-4768-a121-28017acbf3a8,/Date(1561112849612+0000)/,9.9.9.9,29,NoError
3741,Wireless80211,ZA,168.209.88.204,197.100.27.193,Internet Solutions,8643da6f-e6b4-45a1-a68e-a11dc2f15380,/Date(1561112854544+0000)/,9.9.9.9,72,Refused
37457,Wireless80211,ZA,196.43.46.231,105.184.191.67,Telkom Internet,b2ce9a9f-05a3-4f6c-be29-2fbb5ccd62fd,/Date(1561112861568+0000)/,9.9.9.9,2673,Refused
10474,Wireless80211,ZA,196.28.182.24,197.89.87.16,MWEB,5b482a4c-a0df-4c9c-8214-0980a24bc0f3,/Date(1561112887398+0000)/,9.9.9.9,2155,Refused
37154,Ethernet,ZM,165.56.45.0,165.56.63.21,Zambia Telecommunications Company Ltd aka ZAMTEL,e75edb01-0fd0-498f-b183-a4a75abc6661,/Date(1561112858519+0000)/,1.1.1.1,1820,NoError
37154,Ethernet,ZM,165.56.45.0,165.56.63.21,Zambia Telecommunications Company Ltd aka ZAMTEL,e75edb01-0fd0-498f-b183-a4a75abc6661,/Date(1561112858586+0000)/,8.8.8.8,471,NoError
37154,Ethernet,ZM,165.56.45.0,165.56.63.21,Zambia Telecommunications Company Ltd aka ZAMTEL,e75edb01-0fd0-498f-b183-a4a75abc6661,/Date(1561112864059+0000)/,9.9.9.9,109,NoError
37204,"Wireless80211,Ethernet",ZW,185.4.64.0,209.88.90.18,TELONE,858e0fed-e53b-4844-806b-be6b5465d5c1,/Date(1561112856208+0000)/,1.1.1.1,632,NoError
37204,Wireless80211,ZW,41.60.203.26,41.220.26.170,TELONE,db65c5ce-787f-4aba-9f1f-04ea833e9e74,/Date(1561112857842+0000)/,1.1.1.1,219,NoError
37204,Wireless80211,ZW,,41.220.26.170,TELONE,792c3306-a1a6-4bd8-86bb-357a09981670,/Date(1561112864944+0000)/,1.1.1.1,5148,NoError
37204,"Wireless80211,Ethernet",ZW,185.4.64.0,209.88.90.18,TELONE,858e0fed-e53b-4844-806b-be6b5465d5c1,/Date(1561112860892+0000)/,8.8.8.8,21,NoError
37204,Wireless80211,ZW,,41.220.26.170,TELONE,792c3306-a1a6-4bd8-86bb-357a09981670,/Date(1561112865967+0000)/,8.8.8.8,546,NoError
37204,Wireless80211,ZW,41.60.203.26,41.220.26.170,TELONE,db65c5ce-787f-4aba-9f1f-04ea833e9e74,/Date(1561112870859+0000)/,8.8.8.8,48,NoError
37204,"Wireless80211,Ethernet",ZW,185.4.64.0,209.88.90.18,TELONE,858e0fed-e53b-4844-806b-be6b5465d5c1,/Date(1561112863493+0000)/,9.9.9.9,29,Refused
37204,Wireless80211,ZW,,41.220.26.170,TELONE,792c3306-a1a6-4bd8-86bb-357a09981670,/Date(1561112868201+0000)/,9.9.9.9,55,Refused
