ASN,ConnectionType,CountryCode,DNSResolver,IPAddress,Network,ProbeID,TestDateTime,IPTarget,rtt1,rtt2,rtt3,avg_rtt
37203,Unknown,LR,,164.160.8.87,PowerNet Liberia,25707c2f-685b-4d41-bd3a-d23d5939a48d,/Date(1561725039814+0000)/,8.8.8.8,116,115,115,115
37203,Unknown,LR,,164.160.8.87,PowerNet Liberia,25707c2f-685b-4d41-bd3a-d23d5939a48d,/Date(1561725040377+0000)/,9.9.9.9,116,118,135,123
37682,Unknown,NG,,102.176.244.190,tizeti trois route,3226f126-e0e0-495b-b5fc-61f54684c56b,/Date(1561725045458+0000)/,1.1.1.1,6,5,11,7
36920,Unknown,NG,,197.157.219.44,KKON,52af3852-f90e-4716-afb5-839d8bf7da71,/Date(1561725045594+0000)/,1.1.1.1,105,117,101,107
36923,Ethernet,NG,8.0.26.135,41.58.57.65,SWIFTNG,87c9d1f1-b3f3-47b9-b652-6c7a665cf6f5,/Date(1561725046209+0000)/,1.1.1.1,15,26,28,23
37714,WIFI,NG,154.117.116.0,154.117.116.68,BITFLUX,ecdc28c1-d7e2-4aca-80fb-6082af1e5238,/Date(1561725050315+0000)/,1.1.1.1,147,144,147,146
37682,Unknown,NG,,102.176.244.190,tizeti trois route,3226f126-e0e0-495b-b5fc-61f54684c56b,/Date(1561725046037+0000)/,8.8.8.8,4,3,7,4
36920,Unknown,NG,,197.157.219.44,KKON,52af3852-f90e-4716-afb5-839d8bf7da71,/Date(1561725046194+0000)/,8.8.8.8,108,120,108,112
37714,WIFI,NG,154.117.116.0,154.117.116.68,BITFLUX,ecdc28c1-d7e2-4aca-80fb-6082af1e5238,/Date(1561725050376+0000)/,8.8.8.8,121,120,487,242
37682,Unknown,NG,,102.176.244.190,tizeti trois route,3226f126-e0e0-495b-b5fc-61f54684c56b,/Date(1561725046594+0000)/,9.9.9.9,122,122,121,121
36920,Unknown,NG,,197.157.219.44,KKON,52af3852-f90e-4716-afb5-839d8bf7da71,/Date(1561725046736+0000)/,9.9.9.9,105,105,102,104
36923,Ethernet,NG,8.0.26.135,41.58.57.65,SWIFTNG,87c9d1f1-b3f3-47b9-b652-6c7a665cf6f5,/Date(1561725049376+0000)/,9.9.9.9,17,31,27,25
37714,WIFI,NG,154.117.116.0,154.117.116.68,BITFLUX,ecdc28c1-d7e2-4aca-80fb-6082af1e5238,/Date(1561725050224+0000)/,9.9.9.9,199,187,199,195
8346,Wireless80211,SN,82.163.143.10,154.125.167.47,SONATEL Societe Nationale Des Telecommunications D,868ac648-3271-42f1-a936-e77b170b833f,/Date(1561725052193+0000)/,8.8.8.8,75,93,91,86
8346,Wireless80211,SN,82.163.143.10,154.125.167.47,SONATEL Societe Nationale Des Telecommunications D,868ac648-3271-42f1-a936-e77b170b833f,/Date(1561725057560+0000)/,9.9.9.9,97,84,84,88
36866,Unknown,KE,,41.222.8.164,Faiba,5f31e4b4-2e52-4a79-b629-d2879dd32fdd,/Date(1561725053656+0000)/,1.1.1.1,3,2,2,2
30844,fiber,KE,,41.72.207.30,Liquid Telecommunications Operations Limited,06f758af-a1be-4fa0-9c9d-506c471af39f,/Date(1561725053791+0000)/,1.1.1.1,56,56,56,56
30844,fiber,KE,,41.72.207.30,Liquid Telecommunications Operations Limited,06f758af-a1be-4fa0-9c9d-506c471af39f,/Date(1561725054084+0000)/,8.8.8.8,7,7,7,7
36866,Unknown,KE,,41.222.8.164,Faiba,5f31e4b4-2e52-4a79-b629-d2879dd32fdd,/Date(1561725054246+0000)/,8.8.8.8,3,3,3,3
37061,fiber,KE,,41.90.12.114,Safaricom,a4be008c-815b-4861-83ce-118965889591,/Date(1561725054403+0000)/,8.8.8.8,26,19,4,16
30844,fiber,KE,,41.72.207.30,Liquid Telecommunications Operations Limited,06f758af-a1be-4fa0-9c9d-506c471af39f,/Date(1561725054663+0000)/,9.9.9.9,9,9,9,9
36866,Unknown,KE,,41.222.8.164,Faiba,5f31e4b4-2e52-4a79-b629-d2879dd32fdd,/Date(1561725054797+0000)/,9.9.9.9,61,61,61,61
37061,fiber,KE,,41.90.12.114,Safaricom,a4be008c-815b-4861-83ce-118965889591,/Date(1561725054938+0000)/,9.9.9.9,70,50,51,57
23889,Unknown,MU,,102.112.14.190,MauritiusTelecom,cc5fe38c-36f6-4b4e-9b32-a9d674adc9cf,/Date(1561725057007+0000)/,1.1.1.1,2,2,2,2
23889,Unknown,MU,,102.112.14.190,MauritiusTelecom,cc5fe38c-36f6-4b4e-9b32-a9d674adc9cf,/Date(1561725057272+0000)/,8.8.8.8,37,37,37,37
23889,Unknown,MU,,102.112.14.190,MauritiusTelecom,cc5fe38c-36f6-4b4e-9b32-a9d674adc9cf,/Date(1561725057678+0000)/,9.9.9.9,2,2,2,2
21351,Unknown,RE,,154.67.78.118,Mediaserv,7f5b2006-2507-483a-95e9-74ac40bd5a9b,/Date(1561725061607+0000)/,1.1.1.1,30,31,30,30
21351,Unknown,RE,,154.67.78.118,Mediaserv,7f5b2006-2507-483a-95e9-74ac40bd5a9b,/Date(1561725062268+0000)/,8.8.8.8,76,76,76,76
21351,Unknown,RE,,154.67.78.118,Mediaserv,7f5b2006-2507-483a-95e9-74ac40bd5a9b,/Date(1561725063048+0000)/,9.9.9.9,235,236,236,235
37228,WIFI,RW,172.253.14.2,105.178.32.61,Olleh-Rwanda-Networks,397c4871-ad4d-4ac6-861a-90d742c814a7,/Date(1561725195728+0000)/,1.1.1.1,179,192,188,186
37228,WIFI,RW,172.253.14.2,105.178.32.61,Olleh-Rwanda-Networks,397c4871-ad4d-4ac6-861a-90d742c814a7,/Date(1561725196228+0000)/,8.8.8.8,96,112,90,99
37228,WIFI,RW,172.253.14.2,105.178.32.61,Olleh-Rwanda-Networks,397c4871-ad4d-4ac6-861a-90d742c814a7,/Date(1561725197563+0000)/,9.9.9.9,92,110,100,100
20294,fiber,UG,,41.210.164.186,MTN Uganda,bb8e05fe-044a-4847-b534-629f85bcb2f5,/Date(1561725068883+0000)/,1.1.1.1,66,64,64,64
327724,"Wireless80211,Tunnel",UG,154.72.192.22,154.72.195.106,National Information Technology Authority Uganda,5047a02c-5ae3-4186-abc0-fcdc64b50915,/Date(1561725076670+0000)/,1.1.1.1,,,,-1
20294,fiber,UG,,41.210.164.186,MTN Uganda,bb8e05fe-044a-4847-b534-629f85bcb2f5,/Date(1561725069519+0000)/,8.8.8.8,167,165,165,165
327724,"Wireless80211,Tunnel",UG,154.72.192.22,154.72.195.106,National Information Technology Authority Uganda,5047a02c-5ae3-4186-abc0-fcdc64b50915,/Date(1561725082417+0000)/,8.8.8.8,322,,,322
20294,fiber,UG,,41.210.164.186,MTN Uganda,bb8e05fe-044a-4847-b534-629f85bcb2f5,/Date(1561725070091+0000)/,9.9.9.9,4,4,4,4
327724,"Wireless80211,Tunnel",UG,154.72.192.22,154.72.195.106,National Information Technology Authority Uganda,5047a02c-5ae3-4186-abc0-fcdc64b50915,/Date(1561725088901+0000)/,9.9.9.9,,,,-1
36996,Unknown,NA,,197.188.222.152,Telecom Namibia,e71d36ba-357c-488b-bc35-7a0e4ff5ae29,/Date(1561725072824+0000)/,1.1.1.1,194,180,183,185
36996,Unknown,NA,,197.188.222.152,Telecom Namibia,e71d36ba-357c-488b-bc35-7a0e4ff5ae29,/Date(1561725073173+0000)/,8.8.8.8,71,73,68,70
37315,Unknown,ZA,,197.234.144.136,CipherWave,71224795-00ba-4f90-a7d8-ba4b0192c9c0,/Date(1561725076068+0000)/,1.1.1.1,2,2,2,2
327984,Unknown,ZA,,102.176.197.122,Fibrestream PTY LTD,b8dc64bb-c6a0-435f-9ab9-4a29b593c9fd,/Date(1561725076225+0000)/,1.1.1.1,3,3,3,3
37680,fiber,ZA,,102.132.171.36,Cool-ideas,73cd5e83-343c-47a4-9172-82bfa040cd41,/Date(1561725076368+0000)/,1.1.1.1,3,3,3,3
10474,adsl,ZA,,197.89.130.127,MWEB,41e06067-e06d-4256-a5b2-91592122b71f,/Date(1561725076504+0000)/,1.1.1.1,29,26,27,27
328453,other,ZA,,102.65.214.165,Webafrica-ADSL,9453ebe9-a958-4d30-a561-e9fc5adca4aa,/Date(1561725076629+0000)/,1.1.1.1,4,4,4,4
10474,WIFI,ZA,196.28.182.21,197.88.123.41,MWEB,885ea80a-fee3-4842-9d04-5854d683659a,/Date(1561725078540+0000)/,1.1.1.1,32,125,159,105
37680,fiber,ZA,,102.132.242.109,Cool-ideas,92fd4d47-d649-4eb8-abeb-cc5a1a85059e,/Date(1561725081069+0000)/,1.1.1.1,1,1,1,1
327901,Unknown,ZA,,102.141.131.183,Level-7 Internet PTY LTD,37759804-87cf-40a1-b535-d623af412e4c,/Date(1561725081197+0000)/,1.1.1.1,28,46,17,30
37317,WIFI,ZA,41.78.220.10,102.128.96.222,Access Global Fibre,1ef15ccb-de9c-489e-be37-cb492fe8a121,/Date(1561725082683+0000)/,1.1.1.1,10,20,19,16
10474,Unknown,ZA,,41.133.136.143,MWEB,5e04bf33-5b4f-4f53-bda1-36a7f4cf1170,/Date(1561725091269+0000)/,1.1.1.1,42,42,42,42
11845,Unknown,ZA,,197.245.147.113,Vox Telecom DSL Customer Base,d94c61b2-604c-4d75-8804-37149d5f4ce3,/Date(1561725076829+0000)/,8.8.8.8,3,3,3,3
22355,fiber,ZA,,41.85.9.253,FROGFOOT,fa1f8f8d-ef1e-47f5-9c74-df4a03ae2331,/Date(1561725076973+0000)/,8.8.8.8,21,20,20,20
11845,Unknown,ZA,,197.245.204.197,Vox-Telecom,63655cb3-877b-46db-8b80-ff3b5cd464e3,/Date(1561725077107+0000)/,8.8.8.8,2,2,1,1
11845,fiber,ZA,,197.245.235.42,Vox Telecom,61b616ea-36e0-4d7e-9922-fbbba8f0d38c,/Date(1561725077236+0000)/,8.8.8.8,22,21,21,21
174,Unknown,ZA,,38.125.55.93,Cogent Communications,788763d0-9b03-4753-ab38-8cc86842bd0b,/Date(1561725077407+0000)/,8.8.8.8,287,282,284,284
37457,WIFI,ZA,196.43.54.229,105.184.249.27,Telkom Internet,f1c6f5e3-22c3-42c3-b488-184b5a24284d,/Date(1561725078203+0000)/,8.8.8.8,40,37,37,38
327808,WIFI,ZA,74.125.73.83,165.16.249.225,Tesuco-Telecommunications,f7f1c9e6-4387-4caa-9349-e7494834a1f1,/Date(1561725080220+0000)/,8.8.8.8,4,3,3,3
37168,WIFI,ZA,41.48.5.100,105.0.1.89,Neotel Ggsn,f728c994-32bf-410d-aa0f-69cbc5c2d23a,/Date(1561725080620+0000)/,8.8.8.8,171,171,62,134
5713,Unknown,ZA,,165.165.149.144,Telkom Internet,6027e61f-8c6e-4222-8156-d845edf9f671,/Date(1561725081628+0000)/,8.8.8.8,16,38,18,24
36994,fiber,ZA,,105.246.60.103,Vodacom Business,022ced5e-a16c-4f2e-b15f-ac90bf2ffeb5,/Date(1561725081786+0000)/,8.8.8.8,34,32,34,33
11845,Unknown,ZA,,197.245.147.113,Vox Telecom DSL Customer Base,d94c61b2-604c-4d75-8804-37149d5f4ce3,/Date(1561725077624+0000)/,9.9.9.9,4,3,3,3
11845,fiber,ZA,,197.245.235.42,Vox Telecom,61b616ea-36e0-4d7e-9922-fbbba8f0d38c,/Date(1561725077754+0000)/,9.9.9.9,2,3,2,2
37680,fiber,ZA,,102.132.171.36,Cool-ideas,73cd5e83-343c-47a4-9172-82bfa040cd41,/Date(1561725077881+0000)/,9.9.9.9,12,12,11,11
328453,other,ZA,,102.65.214.165,Webafrica-ADSL,9453ebe9-a958-4d30-a561-e9fc5adca4aa,/Date(1561725078020+0000)/,9.9.9.9,4,4,3,3
10474,Unknown,ZA,,41.133.136.143,MWEB,5e04bf33-5b4f-4f53-bda1-36a7f4cf1170,/Date(1561725078156+0000)/,9.9.9.9,46,42,42,43
174,Unknown,ZA,,38.125.55.93,Cogent Communications,788763d0-9b03-4753-ab38-8cc86842bd0b,/Date(1561725078289+0000)/,9.9.9.9,285,278,278,280
5713,Unknown,ZA,,165.165.149.144,Telkom Internet,6027e61f-8c6e-4222-8156-d845edf9f671,/Date(1561725078440+0000)/,9.9.9.9,205,212,203,206
37680,fiber,ZA,,102.132.242.109,Cool-ideas,92fd4d47-d649-4eb8-abeb-cc5a1a85059e,/Date(1561725082014+0000)/,9.9.9.9,2,1,1,1
37457,WIFI,ZA,196.43.53.229,105.226.50.98,Telkom Internet,a0a8e722-4be4-44d7-ad44-b84b5a00d43b,/Date(1561725082113+0000)/,9.9.9.9,54,98,274,142
10474,adsl,ZA,,197.89.130.127,MWEB,41e06067-e06d-4256-a5b2-91592122b71f,/Date(1561725082140+0000)/,9.9.9.9,28,26,26,26
36947,Ethernet,DZ,41.110.30.2,197.204.34.151,Algerie Telecom,dfb13a42-3327-46bf-9aef-b62b4ca784c8,/Date(1561725077981+0000)/,1.1.1.1,41,40,40,40
33779,WIFI,DZ,105.235.139.249,105.235.136.75,wataniya-telecom,9676798c-5c31-410b-89c3-c0515c74a583,/Date(1561725078706+0000)/,1.1.1.1,81,80,73,78
36947,Wireless80211,DZ,41.110.30.2,41.102.162.30,Algerie Telecom,d3194901-b17f-4f88-8f6f-91bbfb33f156,/Date(1561725078755+0000)/,1.1.1.1,131,62,57,83
36947,WIFI,DZ,41.110.32.2,41.109.84.208,Algerie Telecom,2f18d17e-f5f2-4d5a-af2e-31681b2cc431,/Date(1561725080609+0000)/,1.1.1.1,145,122,171,146
33779,Wireless80211,DZ,83.231.151.145,105.235.137.35,wataniya-telecom,90094f21-5fec-4966-a2f0-61ca9f3bd00b,/Date(1561725083211+0000)/,1.1.1.1,80,85,113,92
36947,Ethernet,DZ,41.110.32.2,105.98.68.187,Algerie Telecom,971dcc32-5540-4c0c-aa2d-69e5b6c20f16,/Date(1561725083242+0000)/,1.1.1.1,54,51,51,52
36947,Wireless80211,DZ,41.110.32.2,41.102.2.116,Algerie Telecom,393fa5ce-b348-4158-a523-62d32800ed46,/Date(1561725083344+0000)/,1.1.1.1,71,70,70,70
36947,Wireless80211,DZ,41.110.30.2,105.103.49.116,Algerie Telecom,32e01261-8150-44f9-9cc0-406f22ffbe73,/Date(1561725084687+0000)/,1.1.1.1,49,,47,48
36947,Ethernet,DZ,41.110.32.2,197.204.31.249,Algerie Telecom,21e3a6c7-6e45-4657-9864-b246dec57856,/Date(1561725085596+0000)/,1.1.1.1,187,302,99,196
36947,Wireless80211,DZ,41.110.30.2,105.108.76.29,Algerie Telecom,5cf89560-641c-45b4-b29d-d4e8d3ed7487,/Date(1561725086670+0000)/,1.1.1.1,82,72,67,73
36947,Wireless80211,DZ,41.110.30.2,105.108.76.29,Algerie Telecom,5cf89560-641c-45b4-b29d-d4e8d3ed7487,/Date(1561725080901+0000)/,8.8.8.8,50,49,65,54
36947,Ethernet,DZ,41.110.32.2,197.204.31.249,Algerie Telecom,21e3a6c7-6e45-4657-9864-b246dec57856,/Date(1561725081770+0000)/,8.8.8.8,211,45,138,131
36947,WIFI,DZ,41.110.30.2,105.104.145.118,Algerie Telecom,efbe6ef1-9bb3-4e64-b5ee-881a9f73aade,/Date(1561725083110+0000)/,8.8.8.8,62,69,120,83
36947,Ethernet,DZ,41.110.30.2,105.100.24.126,Algerie Telecom,e879f53f-ce49-417d-ba66-edf0a6bfc6de,/Date(1561725083153+0000)/,8.8.8.8,50,48,49,49
36947,Wireless80211,DZ,41.110.30.2,41.102.162.30,Algerie Telecom,d3194901-b17f-4f88-8f6f-91bbfb33f156,/Date(1561725083270+0000)/,8.8.8.8,51,93,64,69
36947,WIFI,DZ,41.110.32.2,41.109.41.121,Algerie Telecom,fb202c19-a7e7-4a09-b783-23f43a8978be,/Date(1561725083326+0000)/,8.8.8.8,34,35,34,34
36947,Ethernet,DZ,41.110.30.2,197.204.34.151,Algerie Telecom,dfb13a42-3327-46bf-9aef-b62b4ca784c8,/Date(1561725083566+0000)/,8.8.8.8,34,34,35,34
36947,Ethernet,DZ,41.110.32.2,105.98.68.187,Algerie Telecom,971dcc32-5540-4c0c-aa2d-69e5b6c20f16,/Date(1561725085811+0000)/,8.8.8.8,83,35,35,51
33779,Wireless80211,DZ,83.231.151.145,105.235.137.35,wataniya-telecom,90094f21-5fec-4966-a2f0-61ca9f3bd00b,/Date(1561725086097+0000)/,8.8.8.8,80,88,85,84
36947,Wireless80211,DZ,41.110.32.2,41.102.2.116,Algerie Telecom,393fa5ce-b348-4158-a523-62d32800ed46,/Date(1561725086546+0000)/,8.8.8.8,59,58,57,58
36947,Ethernet,DZ,41.110.30.2,105.100.24.126,Algerie Telecom,e879f53f-ce49-417d-ba66-edf0a6bfc6de,/Date(1561725078864+0000)/,9.9.9.9,80,78,79,79
36947,Unknown,DZ,,105.99.16.70,Algerie Telecom,d88b829c-8a22-401a-b4c5-6176433a7bcc,/Date(1561725079027+0000)/,9.9.9.9,76,76,133,95
36947,Unknown,DZ,,41.109.127.65,Algerie Telecom,48541d31-54e5-467a-9f1b-65376e205e67,/Date(1561725079175+0000)/,9.9.9.9,87,86,87,86
36947,WIFI,DZ,172.253.11.4,105.105.3.85,Algerie Telecom,f39e7f5a-bfcc-4d88-9fb1-05c97345fad4,/Date(1561725079215+0000)/,9.9.9.9,298,95,110,167
33779,Wireless80211,DZ,83.231.151.145,105.235.137.35,wataniya-telecom,90094f21-5fec-4966-a2f0-61ca9f3bd00b,/Date(1561725079853+0000)/,9.9.9.9,129,145,425,233
36947,WIFI,DZ,41.110.31.2,41.107.111.170,Algerie Telecom,9a995aa8-69eb-412c-b756-1a2e7dd24871,/Date(1561725080418+0000)/,9.9.9.9,106,88,87,93
36947,Ethernet,DZ,41.110.30.2,197.204.34.151,Algerie Telecom,dfb13a42-3327-46bf-9aef-b62b4ca784c8,/Date(1561725080562+0000)/,9.9.9.9,71,71,72,71
36947,"Wireless80211,Ethernet",DZ,,41.107.220.110,Algerie Telecom,6a421a25-5391-4770-9a3b-260f30a3eaea,/Date(1561725085146+0000)/,9.9.9.9,189,,289,239
36947,Wireless80211,DZ,41.110.30.2,41.102.162.30,Algerie Telecom,d3194901-b17f-4f88-8f6f-91bbfb33f156,/Date(1561725086344+0000)/,9.9.9.9,84,79,110,91
36947,Ethernet,DZ,41.110.32.2,105.98.68.187,Algerie Telecom,971dcc32-5540-4c0c-aa2d-69e5b6c20f16,/Date(1561725088494+0000)/,9.9.9.9,92,91,92,91
37463,Unknown,CD,,169.255.120.126,MTN Congo,1560108c-2025-4eb0-8340-b7383d88edcb,/Date(1561725085599+0000)/,1.1.1.1,167,163,167,165
37463,Unknown,CD,,169.255.120.126,MTN Congo,1560108c-2025-4eb0-8340-b7383d88edcb,/Date(1561725086260+0000)/,8.8.8.8,161,155,159,158
37463,Unknown,CD,,169.255.120.126,MTN Congo,1560108c-2025-4eb0-8340-b7383d88edcb,/Date(1561725086876+0000)/,9.9.9.9,177,167,166,170
328026,Ethernet,ZM,164.160.13.0,164.160.12.22,Mobile-broadband,e75edb01-0fd0-498f-b183-a4a75abc6661,/Date(1561725094714+0000)/,1.1.1.1,43,34,38,38
328026,Ethernet,ZM,164.160.13.0,164.160.12.22,Mobile-broadband,e75edb01-0fd0-498f-b183-a4a75abc6661,/Date(1561725101570+0000)/,8.8.8.8,65,70,56,63
328026,Ethernet,ZM,164.160.13.0,164.160.12.22,Mobile-broadband,e75edb01-0fd0-498f-b183-a4a75abc6661,/Date(1561725107571+0000)/,9.9.9.9,65,62,63,63
